TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,trans_month,trans_day,trans_hour,trans_dayofweek,hours_since_last_trans,TransactionType,trans_year,Channel,CustomerOccupation,Cluster
23.30000000000001,59,161.0,1,6711.15,8,14,18,0,-10741.907777777778,Debit,2023,ATM,Engineer,2
47.379999999999995,25,61.0,1,459.3699999999999,2,8,18,2,-15229.816111111111,Credit,2023,Online,Student,1
512.81,79,30.0,1,6994.34,7,19,16,2,-11367.249166666666,Debit,2023,Branch,Retired,2
488.15,43,168.0,1,7071.09,7,31,16,0,-11080.170277777777,Debit,2023,Branch,Engineer,0
12.819999999999993,44,156.0,1,9045.19,4,5,18,2,-13885.520833333334,Debit,2023,ATM,Engineer,0
66.9,79,129.0,4,5238.71,4,17,16,0,-13599.331666666667,Credit,2023,Online,Retired,2
535.91,43,22.0,1,9642.12,7,7,16,4,-11655.54361111111,Debit,2023,Online,Engineer,0
270.72,26,53.0,1,6263.96,7,3,18,0,-11750.168055555556,Credit,2023,Online,Engineer,1
97.98000000000002,72,18.0,1,7460.33,2,6,16,0,-15279.981944444444,Debit,2023,Branch,Retired,2
196.08,61,98.0,1,4233.82,8,25,16,4,-10479.234166666667,Debit,2023,Online,Retired,2
251.18,42,246.0,1,8303.9,6,1,16,3,-12519.278888888888,Debit,2023,ATM,Engineer,0
44.52000000000004,28,205.0,1,314.27999999999975,3,28,18,1,-14077.6675,Debit,2023,Online,Student,1
178.87,35,180.0,1,5241.23,5,23,16,1,-12736.10611111111,Debit,2023,Online,Doctor,1
1176.28,54,174.0,5,323.6899999999996,12,20,16,2,-7672.0616666666665,Credit,2023,ATM,Engineer,0
386.68,46,128.0,1,6863.06,10,31,16,1,-8871.3075,Debit,2023,Branch,Doctor,0
167.14,76,20.0,1,3877.73,4,24,18,0,-13429.549166666666,Debit,2023,Online,Retired,2
345.22,69,253.0,1,4046.58,9,5,16,1,-10215.196944444444,Debit,2023,Branch,Retired,2
74.85,72,117.0,1,2409.73,12,25,17,0,-7550.878055555556,Debit,2023,ATM,Retired,2
671.73,58,54.0,1,5211.88,10,16,16,0,-9231.93611111111,Debit,2023,Branch,Engineer,0
255.04,45,152.0,1,6217.86,11,23,16,3,-8319.9275,Debit,2023,ATM,Engineer,0
45.77000000000001,25,109.0,1,5978.12,2,9,17,3,-15206.29388888889,Debit,2023,Online,Student,1
329.69,26,66.0,1,1671.6599999999999,1,9,16,0,-15951.255277777778,Credit,2023,Online,Student,1
362.04,58,198.0,2,8421.88,7,10,16,0,-11583.526666666667,Credit,2023,Branch,Doctor,0
11.920000000000016,53,52.0,1,14611.9,10,9,17,0,-9398.374166666666,Debit,2023,Branch,Doctor,0
47.41999999999999,64,28.0,1,8253.52,12,19,16,1,-7695.38,Debit,2023,ATM,Doctor,2
35.99000000000001,63,129.0,1,4489.79,1,19,16,3,-15711.918055555556,Debit,2023,Branch,Retired,2
151.19,37,96.0,1,11903.82,5,5,16,4,-13168.111111111111,Credit,2023,Branch,Doctor,1
242.62,22,234.0,1,483.02000000000044,7,10,16,0,-11583.448333333334,Credit,2023,Online,Student,1
48.72,21,17.0,1,816.0799999999999,9,29,18,4,-9637.216388888888,Debit,2023,Branch,Student,1
43.46000000000001,25,80.0,1,578.0599999999995,7,21,17,4,-11319.134166666667,Debit,2023,ATM,Student,1
1036.2099999999998,25,126.0,1,477.3000000000002,7,21,18,4,-11317.302222222223,Debit,2023,Online,Student,1
443.78999999999996,53,87.0,1,3133.8499999999995,10,9,18,0,-9397.72,Debit,2023,ATM,Retired,0
365.14,68,57.0,1,5894.09,12,1,18,4,-8125.349166666667,Debit,2023,Online,Retired,2
757.41,22,37.0,1,9532.42,5,5,16,4,-13167.619444444445,Debit,2023,ATM,Student,1
20.54000000000002,51,72.0,1,5327.03,8,21,18,0,-10573.967777777778,Debit,2023,Branch,Engineer,0
475.36,34,105.0,1,2000.6,10,2,16,0,-9568.06388888889,Debit,2023,ATM,Engineer,1
34.74000000000001,56,24.0,1,6827.57,6,26,16,0,-11919.511666666667,Debit,2023,ATM,Retired,0
689.54,27,93.0,1,1633.7600000000002,3,6,16,0,-14607.365555555556,Debit,2023,Branch,Student,1
211.18,73,90.0,1,4069.17,10,16,16,0,-9232.034166666666,Debit,2023,ATM,Retired,2
211.36,51,286.0,1,7943.47,11,21,16,1,-8367.791388888889,Credit,2023,Branch,Engineer,0
744.41,39,107.0,1,8842.47,7,31,16,0,-11079.59111111111,Credit,2023,Online,Engineer,0
61.43000000000001,24,170.0,1,1882.77,6,29,16,3,-11847.861388888889,Debit,2023,Online,Student,1
167.44,37,82.0,1,12526.71,9,25,16,0,-9735.991944444444,Debit,2023,Branch,Doctor,1
361.46,21,83.0,1,4737.84,4,7,17,4,-13838.79361111111,Debit,2023,Online,Student,1
378.85,78,126.0,1,2300.53,6,16,17,4,-12158.797777777778,Debit,2023,Branch,Retired,2
241.11,30,55.0,1,12385.05,6,16,16,4,-12159.490555555556,Debit,2023,Branch,Doctor,1
131.93,31,13.000000000000014,1,4547.06,9,11,17,0,-10070.594444444445,Credit,2023,Branch,Engineer,1
20.28000000000003,36,213.0,1,2047.83,7,19,17,2,-11366.456666666667,Debit,2023,Online,Engineer,1
415.88,70,170.0,1,10008.33,4,27,17,3,-13358.629166666668,Debit,2023,Branch,Doctor,2
49.99000000000001,62,139.0,1,2299.64,2,9,17,3,-15206.237777777778,Debit,2023,ATM,Retired,2
1221.65,27,153.0,1,243.92000000000007,9,27,16,2,-9687.251666666667,Debit,2023,Online,Student,1
100.66,50,144.0,1,14473.33,6,16,18,4,-12157.217777777778,Debit,2023,Branch,Doctor,0
485.54,19,148.0,1,1533.3199999999997,12,8,16,4,-7959.389166666668,Debit,2023,Online,Student,1
321.15,46,179.0,1,7005.05,2,10,17,4,-15182.998055555556,Debit,2023,Branch,Doctor,0
711.3,21,51.0,1,955.3999999999996,6,26,18,0,-11917.198611111111,Debit,2023,Branch,Student,1
12.230000000000018,42,139.0,1,7844.88,10,12,16,3,-9328.087777777779,Debit,2023,ATM,Engineer,0
350.94,20,64.0,1,221.5600000000004,10,30,17,0,-8894.878888888888,Debit,2023,ATM,Student,1
301.85,54,25.0,1,6586.19,4,18,17,1,-13574.4375,Debit,2023,Online,Engineer,0
29.339999999999975,65,30.0,1,3944.82,3,9,17,3,-14534.576111111111,Debit,2023,Online,Retired,2
231.71,27,148.0,1,1127.98,4,24,17,0,-13431.098333333333,Debit,2023,Branch,Student,1
179.43,58,244.0,1,2626.63,8,11,18,4,-10813.82,Debit,2023,ATM,Retired,0
36.70999999999998,48,55.0,1,6459.38,1,30,17,0,-15446.9975,Debit,2023,Branch,Doctor,0
138.12,53,281.0,1,1649.69,4,11,17,1,-13742.875833333334,Credit,2023,Branch,Doctor,0
233.24,33,72.0,1,6939.23,4,17,16,0,-13599.1925,Debit,2023,ATM,Engineer,1
609.14,39,177.0,1,9033.87,11,23,16,3,-8320.031666666666,Debit,2023,ATM,Engineer,0
436.64,31,111.0,1,14365.18,12,25,17,0,-7550.366388888889,Debit,2023,Branch,Doctor,1
870.4300000000001,29,55.0,1,10115.18,5,31,16,2,-12543.225555555555,Debit,2023,Branch,Doctor,1
354.4,74,128.0,1,7358.65,11,6,17,0,-8726.781111111111,Debit,2023,ATM,Retired,2
22.629999999999995,53,112.0,1,4438.03,2,20,17,0,-14942.711388888889,Debit,2023,Online,Engineer,0
182.19,26,53.0,1,1176.1,6,19,16,0,-12087.500555555556,Debit,2023,Branch,Student,1
126.81,26,290.0,1,5427.98,10,30,16,0,-8895.239166666666,Debit,2023,Branch,Engineer,1
288.17,37,50.0,1,3653.11,9,8,16,4,-10143.356944444444,Debit,2023,Online,Engineer,1
118.76999999999995,55,123.0,1,2104.82,10,2,17,0,-9566.44,Debit,2023,Branch,Engineer,0
651.82,21,166.0,1,1802.77,4,14,17,4,-13670.121944444445,Debit,2023,ATM,Student,1
66.65000000000003,37,33.0,1,3559.96,10,17,16,1,-9207.200277777778,Debit,2023,ATM,Engineer,1
98.53,69,166.0,1,3564.8,1,16,16,0,-15783.658611111112,Debit,2023,Branch,Retired,2
138.94999999999996,71,30.0,1,6752.92,6,2,16,4,-12495.331666666667,Debit,2023,Online,Retired,2
33.889999999999986,26,177.0,1,1444.75,11,10,16,4,-8632.017222222223,Debit,2023,Branch,Student,1
23.70999999999998,58,164.0,1,10788.89,9,18,16,0,-9904.073333333334,Debit,2023,Branch,Doctor,0
1830.0,55,238.0,1,2235.7,3,1,16,2,-14727.666944444445,Debit,2023,Online,Engineer,0
26.060000000000002,65,283.0,1,12893.63,12,21,17,3,-7647.176666666666,Debit,2023,ATM,Doctor,2
17.069999999999993,27,44.0,1,2798.15,5,1,17,0,-13262.90361111111,Debit,2023,Branch,Engineer,1
703.89,46,62.0,1,3583.67,9,22,16,4,-9807.408055555556,Debit,2023,Online,Engineer,0
1271.9,47,155.0,1,2120.8,8,28,16,0,-10407.436666666666,Debit,2023,ATM,Engineer,0
26.55000000000001,77,228.0,1,3085.38,9,20,17,2,-9854.699166666667,Debit,2023,ATM,Retired,2
147.4,42,259.0,1,6797.71,6,9,16,4,-12327.940833333334,Debit,2023,Branch,Engineer,0
202.11,27,18.0,1,746.4700000000003,3,30,16,3,-14032.009722222223,Debit,2023,ATM,Student,1
308.42,75,39.0,1,5427.81,5,2,16,1,-13239.87,Debit,2023,Branch,Retired,2
11.180000000000007,53,144.0,1,7467.3,2,27,16,0,-14775.524722222222,Debit,2023,ATM,Engineer,0
294.15,38,136.0,1,6362.16,2,2,16,3,-15375.796944444444,Debit,2023,Online,Engineer,0
29.579999999999984,54,121.0,1,8345.26,10,30,17,0,-8894.278333333334,Debit,2023,Branch,Engineer,0
139.45,27,31.0,1,1305.7600000000002,7,10,16,0,-11583.450833333334,Debit,2023,Online,Student,1
432.63,29,137.0,1,13648.36,6,30,17,4,-11822.996111111112,Debit,2023,ATM,Doctor,1
131.43,43,65.0,1,1337.5,2,1,18,2,-15397.414444444445,Debit,2023,Online,Doctor,0
516.72,42,128.0,1,2015.69,10,9,18,0,-9397.475277777778,Debit,2023,ATM,Engineer,0
121.82,69,123.0,3,8354.54,2,7,17,1,-15254.795277777777,Debit,2023,Online,Doctor,2
374.5,26,178.0,1,1671.5100000000002,7,24,16,0,-11247.385,Credit,2023,Branch,Student,1
166.13,68,227.0,1,11822.53,9,6,17,2,-10191.171666666667,Debit,2023,ATM,Doctor,2
626.9,23,146.0,1,587.1099999999997,10,10,16,1,-9375.489166666666,Debit,2023,ATM,Student,1
466.85,56,165.0,1,5422.53,7,17,16,0,-11415.205833333333,Debit,2023,Branch,Retired,0
788.84,58,231.0,1,1913.73,5,17,17,2,-12879.152222222223,Debit,2023,Online,Retired,0
873.6500000000001,37,59.0,1,12139.83,3,23,16,3,-14199.521388888888,Credit,2023,Online,Doctor,1
525.28,69,134.0,1,4693.6,4,3,16,0,-13935.5375,Debit,2023,ATM,Retired,2
110.17000000000002,30,137.0,1,464.1999999999998,9,7,16,3,-10168.066388888888,Debit,2023,ATM,Engineer,1
632.69,80,76.0,1,4363.74,9,12,16,1,-10047.68,Debit,2023,ATM,Retired,2
124.35,72,90.0,1,3319.76,12,8,16,4,-7959.538888888889,Debit,2023,ATM,Retired,2
43.849999999999994,62,122.0,1,4356.98,3,13,16,0,-14439.695555555556,Debit,2023,ATM,Retired,2
283.81,28,29.0,1,1519.35,3,9,16,3,-14535.647777777778,Debit,2023,Branch,Student,1
168.53,71,112.0,1,5962.58,6,14,16,2,-12207.690833333334,Debit,2023,ATM,Retired,2
218.59,40,123.0,1,6699.23,11,27,16,0,-8223.395555555555,Credit,2023,Branch,Engineer,0
132.84,21,143.0,1,822.7299999999996,8,21,16,0,-10575.673055555555,Debit,2023,ATM,Student,1
157.37,42,289.0,1,13964.31,11,15,16,2,-8511.262777777778,Credit,2023,Branch,Doctor,0
144.77,20,159.0,1,867.3199999999997,7,17,16,0,-11415.375277777777,Debit,2023,Online,Student,1
643.22,64,93.0,1,1035.8599999999997,5,3,17,2,-13215.05388888889,Debit,2023,ATM,Doctor,2
1392.54,41,297.0,1,13347.69,11,20,16,0,-8391.300277777778,Debit,2023,Branch,Doctor,0
208.07,32,36.0,1,8478.9,7,10,16,0,-11583.341944444444,Debit,2023,Online,Doctor,1
94.30000000000001,57,57.0,1,11088.95,12,25,17,0,-7550.238333333334,Debit,2023,Branch,Doctor,0
295.5,59,36.0,1,6280.66,11,23,18,3,-8318.118888888888,Debit,2023,ATM,Retired,2
30.230000000000018,44,99.0,1,481.1300000000001,11,6,17,0,-8726.31138888889,Debit,2023,ATM,Doctor,0
112.05000000000001,26,159.0,1,1122.8799999999997,10,26,16,3,-8991.871944444445,Credit,2023,ATM,Student,1
180.24,58,144.0,1,8431.23,7,3,17,0,-11751.091388888888,Debit,2023,Branch,Engineer,0
13.70999999999998,38,148.0,1,8342.79,5,30,17,1,-12566.281944444445,Credit,2023,Online,Engineer,0
96.54000000000002,58,95.0,1,7182.22,3,13,17,0,-14438.737222222222,Debit,2023,Branch,Retired,0
79.35,67,70.0,1,1692.15,5,29,17,0,-12591.121111111112,Debit,2023,Online,Retired,2
101.04000000000002,27,160.0,1,1695.5699999999997,7,10,18,0,-11581.843333333334,Debit,2023,ATM,Student,1
74.42000000000002,49,68.0,1,6264.21,11,23,17,3,-8318.801944444445,Debit,2023,Online,Engineer,0
39.660000000000025,52,169.0,1,8497.34,5,18,16,3,-12855.840833333334,Debit,2023,Branch,Engineer,0
99.35999999999999,40,46.0,1,1272.12,5,9,16,1,-13071.2225,Debit,2023,ATM,Doctor,0
123.85,56,244.0,1,3959.62,8,25,18,4,-10477.318888888889,Debit,2023,Online,Engineer,0
426.93,19,248.0,1,476.1899999999996,12,25,17,0,-7551.07,Debit,2023,ATM,Student,1
133.73,25,123.0,1,1872.2200000000003,5,16,16,1,-12903.794444444444,Credit,2023,Online,Student,1
222.39,49,73.0,1,3117.39,8,23,16,2,-10527.631388888889,Debit,2023,Online,Engineer,0
215.94,22,140.0,1,1841.69,6,5,16,0,-12424.067222222222,Credit,2023,Online,Student,1
6.300000000000011,80,283.0,5,7697.68,12,14,18,3,-7813.321944444446,Debit,2023,Branch,Retired,2
826.23,29,209.0,1,7580.59,5,31,16,2,-12543.703611111112,Debit,2023,ATM,Doctor,1
416.37,35,67.0,1,7936.91,10,11,16,2,-9351.906111111111,Debit,2023,Online,Engineer,1
131.46,67,258.0,1,6642.33,5,15,16,0,-12927.571666666667,Debit,2023,Branch,Retired,2
202.86,61,149.0,1,7642.25,5,22,17,0,-12758.735555555555,Credit,2023,Branch,Doctor,2
268.39,26,171.0,1,136.73999999999978,6,26,18,0,-11917.690555555555,Debit,2023,ATM,Student,1
194.85,23,130.0,4,319.84000000000015,9,12,16,1,-10047.294444444444,Debit,2023,Online,Student,1
137.35,40,220.0,1,12662.66,3,29,18,2,-14053.968333333334,Credit,2023,Online,Doctor,0
712.75,44,25.0,1,8126.06,5,26,17,4,-12663.032222222222,Debit,2023,Branch,Doctor,0
353.82,42,143.0,1,705.75,4,10,17,0,-13766.144722222221,Debit,2023,ATM,Doctor,0
507.25,73,143.0,1,5331.57,10,30,17,0,-8894.825555555555,Debit,2023,Branch,Retired,2
212.74,27,128.0,1,7645.47,12,14,18,3,-7813.237499999999,Debit,2023,Branch,Engineer,1
364.42,51,146.0,1,8119.73,10,10,17,1,-9375.030277777778,Debit,2023,ATM,Engineer,0
195.12,46,144.0,1,6101.15,7,25,17,1,-11222.465277777777,Debit,2023,ATM,Doctor,0
230.61,80,204.0,1,2561.42,9,4,16,0,-10239.474166666667,Debit,2023,Branch,Retired,2
739.28,58,47.0,1,11905.64,6,19,16,0,-12087.417222222222,Credit,2023,Branch,Doctor,0
390.35,64,61.0,1,7095.88,9,26,18,1,-9709.554166666667,Credit,2023,ATM,Doctor,2
242.03,58,124.0,1,4382.73,3,13,16,0,-14439.975277777778,Debit,2023,Online,Engineer,0
242.39,18,271.0,1,1328.73,11,20,16,0,-8391.622222222222,Credit,2023,ATM,Student,1
135.02999999999997,23,180.0,1,1278.0,2,24,17,4,-14847.131111111112,Debit,2023,ATM,Student,1
83.5,61,91.0,5,1749.79,5,15,18,0,-12925.329722222223,Debit,2023,Branch,Retired,2
193.54,80,267.0,1,2929.51,10,24,16,1,-9039.423055555555,Debit,2023,Branch,Retired,2
617.36,29,61.0,1,8926.38,11,21,17,1,-8367.068333333333,Debit,2023,Branch,Engineer,1
775.23,59,38.0,1,5977.59,8,7,16,0,-10911.449722222222,Credit,2023,Online,Doctor,2
266.57,72,100.0,1,7676.92,9,26,17,1,-9711.03638888889,Debit,2023,ATM,Retired,2
153.4,45,144.0,1,4657.7,3,31,17,4,-14006.519722222221,Debit,2023,ATM,Engineer,0
946.94,53,251.0,1,5579.11,12,11,17,0,-7886.801111111111,Debit,2023,Branch,Retired,0
5.1200000000000045,34,90.0,1,3293.01,10,13,16,4,-9304.034722222223,Debit,2023,Branch,Engineer,1
119.11000000000001,57,131.0,1,7998.25,6,30,16,4,-11823.63388888889,Debit,2023,ATM,Engineer,0
1096.6999999999998,24,147.0,1,1093.8900000000003,3,27,16,0,-14103.335555555555,Debit,2023,Online,Student,1
119.72,30,123.0,1,3435.34,2,3,18,4,-15349.918055555556,Debit,2023,Branch,Engineer,1
107.4,58,32.0,1,344.0699999999997,6,22,16,3,-12015.337777777779,Debit,2023,Online,Doctor,0
115.92000000000002,53,57.0,1,3897.17,1,17,18,1,-15757.442777777778,Debit,2023,ATM,Retired,0
438.04,67,247.0,1,5358.95,8,24,18,3,-10501.2075,Debit,2023,ATM,Retired,2
677.29,27,287.0,1,627.79,5,1,18,0,-13261.654444444444,Debit,2023,Online,Engineer,1
296.0,35,248.0,1,7418.82,5,15,16,0,-12927.690277777778,Debit,2023,Branch,Doctor,1
299.09,36,84.0,1,5615.26,1,16,16,0,-15783.887777777778,Credit,2023,Branch,Engineer,1
461.52,24,44.0,1,1995.1800000000003,5,15,16,0,-12927.474722222221,Credit,2023,Branch,Student,1
100.51999999999998,50,110.0,1,453.3900000000003,1,30,17,0,-15446.724444444444,Debit,2023,ATM,Engineer,0
85.35,66,166.0,1,2173.76,7,5,16,2,-11703.966666666667,Debit,2023,ATM,Retired,2
79.75999999999999,39,170.0,1,6452.14,2,6,16,0,-15279.718055555555,Debit,2023,Branch,Engineer,0
778.49,75,107.0,1,7713.67,7,3,16,0,-11751.35,Credit,2023,Online,Retired,2
386.38,42,135.0,1,5528.36,1,24,16,1,-15592.164444444445,Debit,2023,Online,Engineer,0
165.25,35,106.0,1,9939.94,11,24,17,4,-8295.002222222221,Debit,2023,Online,Doctor,1
14.29000000000002,34,150.0,1,7016.99,2,28,16,1,-14751.674166666666,Debit,2023,ATM,Engineer,1
232.79,55,145.0,1,2661.3,9,20,17,2,-9854.592777777778,Credit,2023,Branch,Retired,0
1237.5599999999997,60,159.0,1,9410.17,11,13,17,0,-8558.378055555555,Credit,2023,Branch,Engineer,2
92.29000000000002,54,115.0,1,2026.3199999999997,2,15,16,2,-15063.890555555556,Debit,2023,Branch,Engineer,0
293.97,68,153.0,1,7371.85,11,13,17,0,-8558.578333333333,Debit,2023,Branch,Retired,2
136.32,19,113.0,1,264.8299999999999,10,11,18,2,-9349.316666666668,Debit,2023,Online,Student,1
251.06,36,34.0,1,10001.66,12,6,17,2,-8006.716388888889,Debit,2023,Online,Doctor,1
50.170000000000016,77,35.0,1,7752.14,9,18,16,0,-9903.220833333333,Credit,2023,ATM,Retired,2
21.399999999999977,34,258.0,1,9594.11,12,26,16,1,-7528.07,Debit,2023,Branch,Engineer,1
73.28,21,20.999999999999986,1,1329.4099999999999,3,10,17,4,-14510.629166666668,Debit,2023,Branch,Student,1
70.23000000000002,38,260.0,1,11624.93,9,13,16,2,-10023.819166666666,Debit,2023,ATM,Doctor,0
689.29,22,100.0,1,168.84000000000015,1,6,17,4,-16022.628333333334,Debit,2023,ATM,Student,1
745.03,28,231.0,1,160.5699999999997,8,3,17,3,-11006.453611111112,Debit,2023,Online,Student,1
54.610000000000014,58,160.0,1,7135.64,12,4,16,0,-8055.954166666666,Debit,2023,ATM,Engineer,0
54.05000000000001,27,146.0,1,469.1400000000003,4,25,16,1,-13407.303333333333,Debit,2023,Branch,Student,1
107.47,67,144.0,1,7517.5,4,12,17,2,-13718.544444444444,Debit,2023,Online,Retired,2
611.11,20,282.0,4,919.8400000000001,10,18,18,2,-9181.644722222221,Debit,2023,ATM,Student,1
219.63,48,44.0,1,8013.63,11,10,16,4,-8632.017222222223,Debit,2023,ATM,Doctor,0
188.7,54,123.0,1,5077.06,2,10,16,4,-15184.148611111112,Debit,2023,Branch,Retired,0
93.51999999999998,51,97.0,1,2791.2,8,14,17,0,-10742.444444444445,Debit,2023,Online,Engineer,0
275.92,62,107.0,1,1777.38,9,18,18,0,-9901.329722222223,Credit,2023,Branch,Retired,2
376.79,68,265.0,1,7749.14,1,30,17,0,-15446.357222222223,Debit,2023,Branch,Retired,2
8.980000000000018,66,56.0,1,4516.76,8,21,16,0,-10576.06111111111,Debit,2023,Online,Retired,2
697.32,68,91.0,1,2016.02,5,11,16,3,-13023.687222222223,Debit,2023,Online,Retired,2
17.44999999999999,18,88.0,1,1959.52,9,13,16,2,-10023.472222222223,Debit,2023,ATM,Student,1
302.16,80,138.0,5,3876.61,10,18,17,2,-9182.329444444444,Debit,2023,Online,Retired,2
442.74,23,136.0,1,1790.27,10,16,17,0,-9230.367777777778,Debit,2023,Branch,Student,1
623.9,27,249.0,1,711.4700000000003,8,8,17,1,-10886.431666666667,Debit,2023,ATM,Student,1
445.41,35,235.0,3,12154.66,11,20,16,0,-8391.676944444445,Debit,2023,ATM,Doctor,1
63.41,26,36.0,1,1546.2200000000003,11,24,17,4,-8294.635833333334,Debit,2023,ATM,Student,1
346.85,44,88.0,1,7208.15,11,3,18,4,-8797.609722222222,Debit,2023,ATM,Doctor,0
71.94999999999999,59,53.0,1,9267.32,2,13,16,0,-15111.441944444445,Credit,2023,Online,Engineer,2
7.5,63,36.0,1,6485.78,2,17,16,4,-15016.042777777779,Debit,2023,Online,Retired,2
206.46,65,279.0,1,3984.38,11,27,18,0,-8221.678333333333,Debit,2023,ATM,Retired,2
423.11,60,47.0,1,412.77999999999975,7,25,18,1,-11221.49888888889,Debit,2023,ATM,Engineer,2
35.839999999999975,54,172.0,1,4795.65,3,28,17,1,-14078.784166666666,Credit,2023,Online,Retired,0
88.6,28,105.0,1,246.5699999999997,2,14,17,1,-15087.1175,Credit,2023,Branch,Student,1
1431.3,18,168.0,1,1058.1300000000006,9,4,18,0,-10237.41111111111,Debit,2023,ATM,Student,1
53.81,55,37.0,2,2564.62,10,16,16,0,-9231.2725,Credit,2023,ATM,Engineer,0
22.45999999999998,54,78.0,1,6631.5,5,17,16,2,-12880.065277777778,Debit,2023,Online,Retired,0
334.89,21,260.0,1,1661.6800000000003,7,20,18,3,-11341.75861111111,Debit,2023,Online,Student,1
319.27,54,59.0,1,5504.01,7,20,16,3,-11343.141666666666,Credit,2023,Online,Retired,0
144.3,18,88.0,1,312.1899999999996,12,8,17,4,-7958.765277777778,Debit,2023,ATM,Student,1
348.7,69,149.0,1,2445.58,5,2,17,1,-13238.886944444444,Credit,2023,Branch,Retired,2
366.21,62,181.0,1,10862.99,1,12,17,3,-15878.241666666667,Debit,2023,ATM,Doctor,2
99.11000000000001,55,12.0,1,5414.87,5,1,16,0,-13263.181666666667,Debit,2023,Online,Retired,0
539.35,55,127.0,1,3919.44,5,22,17,0,-12758.61638888889,Debit,2023,ATM,Retired,0
188.99,58,92.0,1,7315.34,6,8,16,3,-12351.407222222222,Debit,2023,Branch,Engineer,0
1416.69,46,58.0,1,3740.73,1,16,17,0,-15783.19,Debit,2023,ATM,Engineer,0
710.14,26,227.0,1,465.6300000000001,3,8,16,2,-14559.860277777778,Debit,2023,ATM,Student,1
308.68,53,170.0,1,9992.36,2,27,17,0,-14774.935,Debit,2023,Online,Doctor,0
166.68,57,139.0,1,5141.19,3,27,18,0,-14101.406388888889,Debit,2023,ATM,Retired,0
0.9900000000000091,45,133.0,1,4317.85,9,13,16,2,-10023.232777777777,Debit,2023,ATM,Engineer,0
505.19,30,128.0,5,5326.68,3,14,16,1,-14415.754166666668,Debit,2023,ATM,Doctor,1
66.57999999999998,23,79.0,1,1636.3199999999997,12,4,17,0,-8055.034722222223,Debit,2023,Branch,Student,1
223.43,77,178.0,1,7932.41,2,8,17,2,-15230.165555555555,Debit,2023,Branch,Retired,2
659.95,60,114.0,1,3927.69,9,20,16,2,-9855.111388888889,Debit,2023,Online,Engineer,2
634.86,27,45.0,1,588.5,8,10,16,3,-10839.65138888889,Debit,2023,ATM,Student,1
286.5,30,60.0,1,8517.95,10,23,16,0,-9063.186944444444,Credit,2023,Branch,Engineer,1
322.96,76,168.0,1,2401.59,11,27,16,0,-8223.834444444445,Credit,2023,Branch,Retired,2
654.48,19,114.0,1,6776.41,8,7,16,0,-10911.553055555556,Debit,2023,Branch,Student,1
157.97,48,140.0,1,5529.92,6,21,16,2,-12040.154166666667,Debit,2023,Branch,Doctor,0
120.9,40,52.0,1,9009.42,7,12,16,2,-11535.847777777777,Debit,2023,Branch,Doctor,0
254.77,57,57.0,1,5994.87,1,18,16,2,-15735.327222222222,Debit,2023,Branch,Engineer,0
795.96,65,119.0,1,5468.58,9,28,17,3,-9662.245277777778,Debit,2023,Online,Retired,2
149.25,39,142.0,1,5677.52,4,10,16,0,-13767.482222222223,Debit,2023,ATM,Engineer,0
3.420000000000016,43,158.0,1,14180.21,9,25,16,0,-9735.90361111111,Credit,2023,Online,Doctor,0
68.19,40,189.0,1,9895.1,3,14,16,1,-14416.005,Credit,2023,Online,Doctor,0
493.42,39,111.0,1,2232.84,6,14,17,2,-12206.808055555555,Debit,2023,Branch,Engineer,0
37.56999999999999,57,42.0,1,7739.54,4,26,18,2,-13381.558611111112,Debit,2023,ATM,Retired,0
127.0,19,68.0,5,431.15999999999985,9,15,17,4,-9975.00861111111,Credit,2023,Branch,Student,1
96.88999999999999,59,53.0,1,6044.93,3,16,16,3,-14368.15138888889,Debit,2023,ATM,Retired,2
448.33,25,161.0,1,922.1900000000005,5,1,16,0,-13263.963333333333,Debit,2023,ATM,Student,1
1116.48,51,55.0,1,447.52999999999975,9,18,17,0,-9902.445833333333,Debit,2023,ATM,Engineer,0
8.649999999999977,48,273.0,1,10778.35,6,5,17,0,-12423.007222222222,Debit,2023,Online,Doctor,0
